stop_id,latitude,stop_name,longitude,ticketzone,routeussp
9110,-37.691548,Burnleigh Dr/South Circular Rd (Gladstone Park),144.891761,2,477
9111,-37.692402,South Circular Rd/Carrick Dr (Gladstone Park),144.895638,2,477
9112,-37.689542,Pyke Dr/Carrick Dr (Gladstone Park),144.898486,2,477
9113,-37.68707,Dunfield Dr/Carrick Dr (Gladstone Park),144.89884,2,477
9114,-37.684911,Oldfield Gr/Carrick Dr (Gladstone Park),144.897551,2,477
9115,-37.683556,Claredale Ave/Carrick Dr (Gladstone Park),144.894369,2,477
9116,-37.683024,Costain Ct/North Circular Rd (Gladstone Park),144.888771,2,477
9117,-37.684752,Rylandes Dr/North Circular Rd (Gladstone Park),144.887146,2,477
9118,-37.684364,Mickleham Rd/Rylandes Dr (Gladstone Park),144.883619,2,477
9119,-37.68001,Hopetoun Ct/Mickleham Rd (Westmeadows),144.884038,2,477
9120,-37.676679,Grundy St/Fawkner St (Westmeadows),144.887228,2,477
9121,-37.676909,Wills St/Raleigh St (Westmeadows),144.892561,2,"484,477"
9122,-37.677225,Riddell St/Raleigh St (Westmeadows),144.89558,2,"484,477"
6923,-37.68699,Campbellfield Plaza/Sydney Rd (Campbellfield),144.959465,"2,6",530
47912,-37.679337,Coleraine St/Pascoe Vale Rd (Broadmeadows),144.921701,2,541
7844,-37.676245,Banksia Gardens/Pearcedale Pde (Broadmeadows),144.919611,2,"542,532"
7845,-37.675548,Millewa Cres/Riggall St (Broadmeadows),144.925549,2,532
7846,-37.675798,Blair St/Riggall St (Broadmeadows),144.927492,2,532
48852,-37.674494,Baptcare Brookview Community/Dimboola Rd (Westmeadows),144.909773,2,477
48853,-37.675344,Valley Park Bvd/Dimboola Rd (Westmeadows),144.909443,2,477
7658,-37.67314,Tollkeepers Pde/Ardlie St (Attwood),144.887872,2,484
7659,-37.675661,Raleigh St/Ardlie St (Westmeadows),144.888288,2,484
7660,-37.678087,Raleigh St/Elizabeth St (Westmeadows),144.89898,2,484
7661,-37.679952,Westfield Bvd/Johnstone St (Westmeadows),144.899471,2,484
8857,-37.683668,Seymour St/Cuthbert St (Broadmeadows),144.923542,2,540
8858,-37.684095,Blair St/Cuthbert St (Broadmeadows),144.926796,2,540
8859,-37.682778,Waranga Cres/Blair St (Broadmeadows),144.927751,2,540
8861,-37.680111,Hume Central Sec Col/Blair St (Broadmeadows),144.92829,2,540
8880,-37.684838,Martell St/Joseph St (Broadmeadows),144.922443,2,538
8881,-37.686266,Camp Rd/Walsh St (Broadmeadows),144.923186,2,538
8882,-37.688987,Lorica Ave/Walsh St (Broadmeadows),144.9226,2,538
8883,-37.690872,Graham St/Walsh St (Broadmeadows),144.922196,2,538
8884,-37.691451,Widford St/Graham St (Broadmeadows),144.924879,2,538
8885,-37.691784,Keith Cres/Graham St (Broadmeadows),144.927931,2,538
8886,-37.691986,Holberry St/Graham St (Broadmeadows),144.929672,2,538
8887,-37.69076,Mavis Ct/Holberry St (Broadmeadows),144.930149,2,538
8888,-37.688164,Gerbert St/Holberry St (Broadmeadows),144.930652,2,538
8889,-37.686906,Camp Rd/Holberry St (Broadmeadows),144.930879,2,538
8890,-37.686801,Central Gr/Camp Rd (Broadmeadows),144.932561,2,"902,538"
39610,-37.683884,Western Ave/Mickleham Rd (Westmeadows),144.882998,2,"902,901"
9046,-37.675332,Eltham St/Blair St (Dallas),144.929659,2,"540,532"
9047,-37.674114,Dallas SC/Blair St (Dallas),144.9306,2,"540,532"
9048,-37.670625,Lismore St/Blair St (Dallas),144.93208,2,"540,532"
9049,-37.669305,Lynda Blundell Centre/186 Blair St (Dallas),144.932366,2,"540,532"
9050,-37.667329,Corinella Cres/Blair St (Dallas),144.93275,2,"540,532"
8891,-37.687084,Beulah St/Camp Rd (Broadmeadows),144.934832,2,"902,538"
8892,-37.687795,Maygar Bvd/Camp Rd (Broadmeadows),144.941458,2,"902,538"
8893,-37.688376,Main Rd/Camp Rd (Broadmeadows),144.946885,2,"902,538"
9526,-37.677378,Reserve Ave/Campbell St (Campbellfield),144.958606,2,531
9527,-37.678673,Sydney Rd/Somerset Rd (Campbellfield),144.957448,2,"538,531"
9530,-37.668345,Russell St/Sydney Rd (Campbellfield),144.955339,2,531
9533,-37.687507,Campbellfield Plaza/Sydney Rd (Campbellfield),144.958101,2,531
9750,-37.684157,Blair St/Cuthbert St (Broadmeadows),144.926726,2,540
9751,-37.682996,Kitchener St/Blair St (Broadmeadows),144.927824,2,540
9753,-37.679359,Hume Central Sec Col/Blair St (Broadmeadows),144.928572,2,540
9769,-37.685006,Martell St/Joseph St (Broadmeadows),144.922212,2,538
9770,-37.686256,Camp Rd/Walsh St (Broadmeadows),144.923118,2,538
9771,-37.688788,Jacana Ave/Walsh St (Broadmeadows),144.922549,2,538
9772,-37.690853,Graham St/Walsh St (Broadmeadows),144.922117,2,538
9773,-37.691558,Widford St/Graham St (Broadmeadows),144.925329,2,538
9774,-37.691812,Keith Cres/Graham St (Broadmeadows),144.927454,2,538
9775,-37.691986,Elliott Ave/Graham St (Broadmeadows),144.92915,2,538
9776,-37.690645,Alexander Ct/Holberry St (Broadmeadows),144.930265,2,538
9777,-37.688219,Congram St/Holberry St (Broadmeadows),144.930707,2,538
9778,-37.687321,Gerbert St/Holberry St (Broadmeadows),144.930902,2,538
9779,-37.686881,Smiley Rd/Camp Rd (Broadmeadows),144.93249,2,"902,538"
9780,-37.687268,Warnock St/Camp Rd (Broadmeadows),144.935564,2,"902,538"
9781,-37.687997,Maygar Bvd/Camp Rd (Broadmeadows),144.941702,2,"902,538"
9782,-37.688522,Glenlitta Ave/Camp Rd (Broadmeadows),144.947017,2,"902,538"
9783,-37.688926,Eldon St/Camp Rd (Broadmeadows),144.951077,2,"902,538"
9784,-37.68955,Sydney Rd/Camp Rd (Campbellfield),144.956866,2,538
48510,-37.678798,Sorrento St/Dimboola Rd (Broadmeadows),144.911579,2,477
48511,-37.678692,Sorrento St/Dimboola Rd (Broadmeadows),144.911685,2,477
7059,-37.683724,Pearcedale Pde/Johnstone St (Broadmeadows),144.913414,2,"901,902,484"
7060,-37.680077,Westfield Bvd/Johnstone St (Westmeadows),144.899366,2,484
7061,-37.678246,Raleigh St/Elizabeth St (Westmeadows),144.898782,2,484
7062,-37.675506,Raleigh St/Ardlie St (Westmeadows),144.888157,2,484
7063,-37.672868,Tollkeepers Pde/Ardlie St (Attwood),144.887324,2,484
43941,-37.666803,Avoca St/Pascoe Vale Rd (Dallas),144.923287,2,"542,901,541"
43943,-37.673168,Cobram St/Pascoe Vale Rd (Broadmeadows),144.923438,2,"901,541"
43949,-37.673152,Cobram St/Pascoe Vale Rd (Broadmeadows),144.923064,2,"901,541"
43950,-37.667087,Avoca St/Pascoe Vale Rd (Dallas),144.923041,2,"542,901,541"
7274,-37.688922,Gladstone Park SC/Gladstone Park Dr (Gladstone Park),144.883988,2,477
7275,-37.689433,South Circular Rd/Gladstone Park Dr (Gladstone Park),144.885879,2,477
7276,-37.691971,School of the Good Shepherd/South Circular Rd (Gladstone Park),144.889719,2,477
7277,-37.691437,Burnleigh Dr/South Circular Rd (Gladstone Park),144.892093,2,477
7278,-37.692186,South Circular Rd/Carrick Dr (Gladstone Park),144.895656,2,477
7280,-37.69139,Barrington Cres/Carrick Dr (Gladstone Park),144.896506,2,477
7281,-37.687201,Dunfield Dr/Carrick Dr (Gladstone Park),144.898643,2,477
7282,-37.685081,Oldfield Gr/Carrick Dr (Gladstone Park),144.897478,2,477
4574,-37.68158,Broadmeadows Leisure Centre/Pearcedale Pde (Broadmeadows),144.916048,2,532
4575,-37.678995,Broadmeadows Town Park/Pearcedale Pde (Broadmeadows),144.918139,2,"542,901,532"
4576,-37.677742,Pascoe Vale Rd/Coleraine St (Broadmeadows),144.921723,2,901
4577,-37.671347,Girgarre St/Pascoe Vale Rd (Broadmeadows),144.923409,2,"901,541"
8551,-37.679257,Broadmeadows Town Park/Pearcedale Pde (Broadmeadows),144.918188,2,"541,542,901,532"
8552,-37.67792,Pascoe Vale Rd/Coleraine St (Broadmeadows),144.921582,2,"901,541"
8553,-37.669979,Girgarre St/Pascoe Vale Rd (Broadmeadows),144.924037,2,"901,541"
8067,-37.692947,Eleanor St/Langton St (Jacana),144.914154,2,542
8068,-37.691272,Sunset Bvd/Langton St (Jacana),144.914246,2,542
8069,-37.69087,Fidge Ct/Sunset Bvd (Jacana),144.911865,2,542
8070,-37.690343,Bliburg St/Sunset Bvd (Jacana),144.910122,2,542
8071,-37.689368,Fidge Ct/Bliburg St (Jacana),144.911033,2,542
8075,-37.687363,Northern School for Autism/Lichfield Ave (Jacana),144.913346,2,542
8076,-37.687734,Bessell Ct/Lichfield Ave (Jacana),144.915468,2,542
8081,-37.67299,Licola Ct/Nathalia St (Broadmeadows),144.920506,2,542
8082,-37.67026,Girgarre St/Nathalia St (Broadmeadows),144.92158,2,542
8089,-37.692927,Eleanor St/Langton St (Jacana),144.914064,2,542
8090,-37.691226,Sunset Bvd/Langton St (Jacana),144.914168,2,542
8091,-37.690941,Biltris Ct/Sunset Bvd (Jacana),144.91184,2,542
8092,-37.690155,Sunset Bvd/Bliburg St (Jacana),144.910206,2,542
8093,-37.689187,Emu Pde/Bliburg St (Jacana),144.910982,2,542
8097,-37.687391,Landy Rd/Lichfield Ave (Jacana),144.91389,2,542
8098,-37.687689,Pascoe Vale Rd/Lichfield Ave (Jacana),144.915481,2,542
8103,-37.673059,Tatura Cres/Nathalia St (Broadmeadows),144.920334,2,542
8104,-37.670186,Girgarre St/Nathalia St (Broadmeadows),144.92148,2,542
43458,-37.68184,Lorraine Cres/Johnstone St (Broadmeadows),144.909328,2,"901,902,484"
43459,-37.680878,Johnstone St/Broadmeadows Road Devn (Gladstone Park),144.899842,2,"902,901"
43460,-37.681023,North Circular Rd/Broadmeadows Rd (Gladstone Park),144.89232,2,"902,901"
43461,-37.685084,Rylandes Dr/Mickleham Rd (Gladstone Park),144.883066,2,"902,901"
43462,-37.687564,Gladstone Park Dr/Mickleham Rd (Gladstone Park),144.882632,2,"902,901"
10772,-37.745657,Jeffrey St/Lauricella Ave (Keilor East),144.861389,1,406
10774,-37.745376,Arcade Sq/West Gtwy (Keilor East),144.855337,1,406
10775,-37.741838,Sterling Dr/Norwood Dr (Keilor East),144.852546,1,406
10776,-37.741753,Bond Ct/Sterling Dr (Keilor East),144.860776,1,406
10778,-37.752138,Buckley St/Milleara Rd (Avondale Heights),144.861441,1,406
10779,-37.755197,Chaumont Dr/Milleara Rd (Avondale Heights),144.860195,1,406
10780,-37.75703,Holden Ave/Military Rd (Avondale Heights),144.85987,1,406
10781,-37.760904,Ridley Ave/Military Rd (Avondale Heights),144.861348,1,406
10782,-37.763474,Westminster Dr/Military Rd (Avondale Heights),144.86242,1,406
10783,-37.767126,Alexander St/Military Rd (Avondale Heights),144.864029,1,406
10784,-37.769623,Riverside Ave/Military Rd (Avondale Heights),144.86507,1,406
10785,-37.77076,Glenside St/Canning St (Avondale Heights),144.868647,1,"407,406"
20180,-37.749013,Milleara SC/Milleara Rd (Keilor East),144.862087,1,"465,469,903,406"
20859,-37.720799,Collinson St/Spence St (Keilor Park),144.858191,"1,2",476
20080,-37.737236,Clarks Rd/Quinn Gr (Keilor East),144.870097,1,469
20105,-37.72832,Roberts Rd/Fullarton Rd (Keilor Park),144.865916,"1,2","476,465"
20130,-37.723888,Swan St/Fosters Rd (Keilor Park),144.85261,"1,2",476
22579,-37.755345,Chaumont Dr/Milleara Rd (Avondale Heights),144.860418,1,406
22061,-37.779239,Braybrook College/Ballarat Rd (Sunshine),144.847774,"1,2","220,215"
27840,-37.751268,Roberts St/Rachelle Rd (Keilor East),144.871136,2,469
27841,-37.748959,Fawkner Cres/Rachelle Rd (Keilor East),144.871554,2,469
27842,-37.746714,Dinah Pde/Rachelle Rd (Keilor East),144.871948,2,469
27843,-37.744477,Lincoln Dr/Rachelle Rd (Keilor East),144.872352,2,469
27844,-37.742339,Rachelle Rd/Noga Ave (Keilor East),144.871721,2,469
27845,-37.74054,Paul Ave/Quinn Gr (Keilor East),144.869424,2,469
27846,-37.738186,Keith Gr/Quinn Gr (Keilor East),144.86982,2,469
27847,-37.737162,Rachelle Rd/Clarks Rd (Keilor East),144.871994,2,469
27848,-37.739772,Valley Lake Bvd/Rachelle Rd (Keilor East),144.873304,2,469
27849,-37.741978,Steele Creek Dr/Valley Lake Bvd (Keilor East),144.874705,2,469
27850,-37.740947,Knoll Pl/Valley Lake Bvd (Keilor East),144.876504,2,469
27851,-37.737988,Lakeside Cres/Valley Lake Bvd (Keilor East),144.875318,2,469
27852,-37.737591,The Avenue/Valley Lake Bvd (Keilor East),144.877792,2,469
27853,-37.73563,Goble St/The Avenue (Niddrie),144.876963,2,469
27855,-37.734116,Hotham Rd/The Avenue (Niddrie),144.877505,2,469
27856,-37.735169,Goble St/The Avenue (Niddrie),144.87743,2,469
27857,-37.737661,The Avenue/Valley Lake Bvd (Keilor East),144.877699,2,469
27858,-37.737544,Lakeside Cres/Valley Lake Bvd (Keilor East),144.875683,2,469
27859,-37.740294,Lakeside Cres/Valley Lake Bvd (Keilor East),144.876273,2,469
27860,-37.742062,Arete Pl/Valley Lake Bvd (Keilor East),144.874373,2,469
27861,-37.73958,Valley Lake Bvd/Rachelle Rd (Keilor East),144.873151,2,469
27862,-37.737657,Clarks Rd/Rachelle Rd (Keilor East),144.872445,2,469
27863,-37.748486,Fawkner Cres/Rachelle Rd (Keilor East),144.871783,2,469
27865,-37.749925,Milleara SC/Amis Cres (Keilor East),144.860211,2,469
9171,-37.768928,Central Park Ave/Cordite Ave (Maribyrnong),144.877975,1,"407,406"
9172,-37.770607,Glenside St/Canning St (Avondale Heights),144.868629,1,"407,406"
9173,-37.770492,Military Rd/Canning St (Avondale Heights),144.864307,1,407
9174,-37.769899,Sydney St/Canning St (Avondale Heights),144.859408,1,407
9175,-37.769418,Canning St/Herbert St (Avondale Heights),144.857254,1,407
9176,-37.766913,Robson Ave/Herbert St (Avondale Heights),144.857746,1,407
9177,-37.764313,Rogerson St/Lancaster Ave (Avondale Heights),144.858491,1,407
9178,-37.762128,Avondale Heights Reserve/Doyle St (Avondale Heights),144.859735,1,407
9179,-37.761161,Skewes St/Ridley Ave (Avondale Heights),144.858593,1,407
9180,-37.759255,Davis Ave/Skewes St (Avondale Heights),144.857388,1,407
9181,-37.757676,Holden Ave/Skewes St (Avondale Heights),144.856753,1,407
9182,-37.755143,Mountain View Ave/Doyle St (Avondale Heights),144.856213,1,407
9183,-37.753968,Glamis Dr/The Crossway South (Avondale Heights),144.856031,1,407
9184,-37.751025,River Dr/The Crossway South (Avondale Heights),144.855753,1,407
6839,-37.718771,Thomas St/Parer Rd (Airport West),144.876582,"1,2",469
9924,-37.766865,Alexander St/Military Rd (Avondale Heights),144.864037,1,406
9925,-37.769427,Riverside Ave/Military Rd (Avondale Heights),144.865178,1,406
47176,-37.71474,Beverage Dr/Tullamarine Park Rd (Tullamarine),144.865954,2,482
47177,-37.714481,Beverage Dr/Tullamarine Park Rd (Tullamarine),144.86612,2,482
47178,-37.713883,Assembly Dr/Tullamarine Park Rd (Tullamarine),144.861918,2,482
47179,-37.713631,Assembly Dr/Tullamarine Park Rd (Tullamarine),144.861936,2,482
7334,-37.769015,Central Park Ave/Cordite Ave (Maribyrnong),144.877825,1,"407,406"
7336,-37.770541,Lacy St/Canning St (Avondale Heights),144.863988,1,407
7337,-37.770006,Moffat St/Canning St (Avondale Heights),144.859382,1,407
7338,-37.769362,Riverside Ave/Herbert St (Avondale Heights),144.857142,1,407
7339,-37.766613,Robson Ave/Herbert St (Avondale Heights),144.857596,1,407
7340,-37.764183,Rogerson St/Lancaster Ave (Avondale Heights),144.858279,1,407
7341,-37.762235,Avondale Heights Reserve/Doyle St (Avondale Heights),144.859675,1,407
7343,-37.761133,Ridley Ave/Skewes St (Avondale Heights),144.858083,1,407
7344,-37.758509,Holden Ave/Skewes St (Avondale Heights),144.85699,1,407
7345,-37.756456,Mountain View Ave/Skewes St (Avondale Heights),144.856107,1,407
7346,-37.755206,North Rd/Doyle St (Avondale Heights),144.856223,1,407
7347,-37.754195,Glamis Dr/The Crossway South (Avondale Heights),144.856138,1,407
7348,-37.751031,River Dr/The Crossway South (Avondale Heights),144.855617,1,407
7349,-37.750592,Milleara SC/Buckley St (Keilor East),144.860714,1,"469,407"
7350,-37.749628,Milleara SC/Amis Cres (Keilor East),144.860231,1,407
47180,-37.710821,Lambeck Dr/Keilor Park Rd (Tullamarine),144.859567,2,482
47181,-37.710611,Lambeck Dr/Keilor Park Rd (Tullamarine),144.859925,2,482
47182,-37.709436,Commercial Ct/Lambeck Dr (Tullamarine),144.85676,2,482
47183,-37.709273,Commercial Ct/Lambeck Dr (Tullamarine),144.856685,2,482
47184,-37.709012,Aerolink Dr/Lambeck Dr (Tullamarine),144.852745,2,482
47185,-37.708853,Aerolink Dr/Lambeck Dr (Tullamarine),144.852421,2,482
6732,-37.718861,Thomas St/Parer Rd (Airport West),144.876602,"1,2",469
45971,-37.730186,Penleigh and Essendon Grammar/Keilor Rd (Keilor East),144.870968,1,476
47615,-37.769723,Canning Reserve/Canning St (Avondale Heights),144.871106,1,"407,406"
47616,-37.769447,Canning Reserve/Canning St (Maribyrnong),144.872783,1,"407,406"
46762,-37.728062,Keilor Cemetery/Ely Ct (Keilor East),144.85418,"1,2",476
47859,-37.740487,Keilor Park Dr (Keilor East),144.859064,1,903
7832,-37.71969,Bedford St/Parer Rd (Airport West),144.874071,"1,2",469
7833,-37.720828,Parer Rd/Etzel St (Airport West),144.872723,"1,2",469
6074,-37.721484,Spence St/Erebus St (Keilor Park),144.860202,"1,2","476,465"
6075,-37.720775,Collinson St/Spence St (Keilor Park),144.857386,"1,2","476,465"
6076,-37.7207,Spence St/Fosters Rd (Keilor Park),144.853769,"1,2","476,465"
6077,-37.723997,Swan St/Fosters Rd (Keilor Park),144.852709,"1,2","476,465"
6078,-37.725028,Fullarton Rd/Fosters Rd (Keilor Park),144.852373,"1,2","476,465"
6079,-37.726319,Collinson St/Fullarton Rd (Keilor Park),144.8565,"1,2",465
6080,-37.72577,Erebus St/Fullarton Rd (Keilor Park),144.860464,"1,2","476,465"
6081,-37.728299,Roberts Rd/Fullarton Rd (Airport West),144.866246,"1,2","476,465"
6082,-37.728535,Knighton Ave/Fullarton Rd (Airport West),144.867862,"1,2","476,465"
6083,-37.730046,Wyong St/Woorite Pl (Keilor East),144.867183,1,465
6084,-37.731411,Tuppal Pl/Milleara Rd (Keilor East),144.865453,1,465
6085,-37.734592,Wunnamurra Dr/Milleara Rd (Keilor East),144.864908,1,465
6086,-37.736918,Clarks Rd/Milleara Rd (Keilor East),144.864489,1,465
6087,-37.739515,Keilor Park Dr/Milleara Rd (Keilor East),144.864063,1,465
6088,-37.743806,Groves St/Milleara Rd (Keilor East),144.863179,1,"465,903,406"
6089,-37.746915,The Crossway/Milleara Rd (Keilor East),144.862636,1,"465,903,406"
6090,-37.749349,Milleara SC/Milleara Rd (Keilor East),144.862236,1,"465,903,406"
6091,-37.750839,Fawkner Cres/Buckley St (Keilor East),144.862863,1,"469,903,465"
6092,-37.751224,Quinn Gr/Buckley St (Keilor East),144.866246,1,"469,903,465"
6093,-37.751538,Phillip Rd/Buckley St (Keilor East),144.869142,1,"469,903,465"
6094,-37.752085,Dickson St/Buckley St (Keilor East),144.873984,1,"903,465"
6148,-37.723849,Eliza St/Erebus St (Keilor Park),144.859884,"1,2",476
6149,-37.721406,Spence St/Erebus St (Keilor Park),144.86034,"1,2",476
6151,-37.720904,William St/Fosters Rd (Keilor Park),144.853581,"1,2",476
6154,-37.72987,Wingara Ave/Woorite Pl (Keilor East),144.867415,1,465
6155,-37.731679,Tuppal Pl/Milleara Rd (Keilor East),144.865309,1,465
6156,-37.733619,Berembong Dr/Milleara Rd (Keilor East),144.864936,1,465
6157,-37.737542,Bradman Bvd/Milleara Rd (Keilor East),144.864119,1,465
6158,-37.741082,Warren Ct/Milleara Rd (Keilor East),144.86353,1,"903,465"
6159,-37.744505,Groves St/Milleara Rd (Keilor East),144.862932,1,"903,465"
6160,-37.746022,The Crossway/Milleara Rd (Keilor East),144.862639,1,"465,903,406"
6162,-37.750963,Milleara Rd/Buckley St (Avondale Heights),144.86278,1,"469,903,465"
6163,-37.751331,Quinn Gr/Buckley St (Avondale Heights),144.86614,1,"469,903,465"
6164,-37.751581,Windsor Dr/Buckley St (Avondale Heights),144.868505,1,"469,903,465"
6165,-37.751818,Rachelle Rd/Buckley St (Avondale Heights),144.870655,1,"469,903,465"
6166,-37.752126,Dickson St/Buckley St (Avondale Heights),144.873234,1,"903,465"
44535,-37.730502,Penleigh and Essendon Grammar (Keilor East),144.870993,1,476
4467,-37.7247,Swan St/Erebus St (Keilor Park),144.859599,"1,2","476,465"
40740,-37.728715,Moorna Dr/Fullarton Rd (Airport West),144.868844,"1,2","476,465"
40801,-37.740541,Keilor Park Dr (Keilor East),144.861003,1,903
7945,-37.720803,Parer Rd/Etzel St (Airport West),144.872837,"1,2",469
7046,-37.733932,The Avenue/Hotham Rd (Niddrie),144.87776,1,"476,469"
7050,-37.739464,Dennis Ave/Quinn Gr (Keilor East),144.869715,1,469
7051,-37.740802,Noga Ave/Quinn Gr (Keilor East),144.869473,1,469
7053,-37.744776,Patricia St/Rachelle Rd (Keilor East),144.872434,1,469
7054,-37.74589,Dinah Pde/Rachelle Rd (Keilor East),144.872232,1,469
8432,-37.745328,Parkside Ave/Lauricella Ave (Keilor East),144.858664,1,406
8433,-37.744094,Eastleigh Ave/Norwood Dr (Keilor East),144.853218,1,406
8434,-37.741036,Parkside Ave/Sterling Dr (Keilor East),144.856529,1,406
8436,-37.751828,Buckley St/Milleara Rd (Avondale Heights),144.861734,1,406
8438,-37.758121,Davis Ave/Military Rd (Avondale Heights),144.86044,1,406
8439,-37.760926,Somerset St/Military Rd (Avondale Heights),144.861529,1,406
8440,-37.76297,Macey Ave/Military Rd (Avondale Heights),144.862457,1,406
7244,-37.721289,Thomas St/Etzel St (Airport West),144.876317,"1,2",469
22263,-37.642214,Union Rd/Somerton Rd (Somerton),144.943635,2,901
22264,-37.64286,Sydney Rd/Somerton Rd (Somerton),144.948615,2,901
22268,-37.643212,Sydney Rd/Somerton Rd (Campbellfield),144.949194,2,901
22269,-37.642494,Dennis St/Somerton Rd (Campbellfield),144.94314,2,901
21894,-37.65149,Paringa Bvd/Pascoe Vale Rd (Coolaroo),144.930911,2,901
21895,-37.651277,Paringa Bvd/Pascoe Vale Rd (Meadow Heights),144.930565,2,901
21896,-37.653861,Dunkeld St/Pascoe Vale Rd (Coolaroo),144.929405,2,901
21897,-37.653496,Dunkeld St/Pascoe Vale Rd (Meadow Heights),144.929166,2,901
21899,-37.657275,Taggerty Cres/Pascoe Vale Rd (Coolaroo),144.927248,2,901
21900,-37.656981,Taggerty Cres/Pascoe Vale Rd (Meadow Heights),144.926972,2,901
22780,-37.642905,Adderley Dr/Kirkham Dr (Greenvale),144.907587,2,"543,484"
22830,-37.642796,Adderley Dr/Kirkham Dr (Greenvale),144.907534,2,"543,484"
22909,-37.645483,Banksia Pl/Lightwood Cres (Meadow Heights),144.91325,2,541
22914,-37.641792,Magnolia Bvd/Lightwood Cres (Meadow Heights),144.917512,2,541
22910,-37.656895,Navarre Ct/Taggerty Cres (Meadow Heights),144.924628,2,542
22911,-37.653546,Galvin Ct/Redesdale St (Meadow Heights),144.924846,2,542
22913,-37.649044,Broadmeadows Valley Park/Shankland Bvd (Meadow Heights),144.917355,2,541
6780,-37.665818,Holy Child PS/Blair St (Dallas),144.932905,2,540
6781,-37.6651,Blair St/Barry Rd (Dallas),144.934115,2,532
6782,-37.665443,Kyabram St/Barry Rd (Coolaroo),144.937212,2,532
6784,-37.666083,384 Barry Rd (Coolaroo),144.943917,2,"540,532"
8555,-37.659134,Canadian Ct/Taggerty Cres (Meadow Heights),144.9218,2,542
8556,-37.656067,Seville Ct/Redesdale St (Meadow Heights),144.925207,2,542
8558,-37.652467,Dunkeld St/Malmsbury Dr (Meadow Heights),144.922428,2,542
8559,-37.651616,Papworth Pl/Hudson Cct (Meadow Heights),144.921182,2,"542,541"
8560,-37.649982,Meadow Heights SC/Hudson Cct (Meadow Heights),144.921488,2,"542,541"
8562,-37.648304,Paringa Bvd/Shankland Bvd (Meadow Heights),144.919846,2,541
8563,-37.649023,Cassinia Cres/Lightwood Cres (Meadow Heights),144.913615,2,541
8564,-37.648103,44 Lightwood Cres (Meadow Heights),144.912054,2,541
8566,-37.642775,Kanooka Gr/Lightwood Cres (Meadow Heights),144.913994,2,541
8567,-37.641852,Magnolia Bvd/Lightwood Cres (Meadow Heights),144.917329,2,541
8865,-37.664978,Blair St/Barry Rd (Dallas),144.932259,2,540
46105,-37.647452,Reservoir Dr/Pascoe Vale Rd (Coolaroo),144.931397,2,901
46106,-37.646643,Shankland Bvd/Pascoe Vale Rd (Coolaroo),144.93049,2,901
40963,-37.641852,Somerton Rd/Reservoir Dr (Roxburgh Park),144.931156,2,"901,542"
40964,-37.643456,Pascoe Vale Rd/Reservoir Dr (Roxburgh Park),144.930136,2,"901,542"
40965,-37.64259,Somerton Rd/Reservoir Dr (Roxburgh Park),144.931146,2,"901,542"
9053,-37.665558,Kyabram St/Barry Rd (Dallas),144.93764,2,532
8290,-37.662199,Bradman Dr/Malmsbury Dr (Meadow Heights),144.91472,2,541
8291,-37.6599,Breamlea Ct/Malmsbury Dr (Meadow Heights),144.914614,2,541
8292,-37.65789,Midas Ct/Malmsbury Dr (Meadow Heights),144.915147,2,541
8293,-37.656268,Woodburn Cres/Malmsbury Dr (Meadow Heights),144.916688,2,541
8294,-37.65455,Eldorado Cres/Malmsbury Dr (Meadow Heights),144.918913,2,541
8295,-37.653848,Buchan St/Malmsbury Dr (Meadow Heights),144.920463,2,541
8296,-37.647236,Weemala Ct/Shankland Bvd (Meadow Heights),144.922698,2,542
8297,-37.645165,Shankland Boulevard Reserve/Shankland Bvd (Meadow Heights),144.924819,2,542
8298,-37.644429,Bicentennial Cres/Shankland Bvd (Meadow Heights),144.926528,2,542
8866,-37.663849,Exford St/Longford Cres (Coolaroo),144.92906,2,540
8867,-37.661765,Etna Ct/Longford Cres (Coolaroo),144.927372,2,540
8868,-37.660226,Coolaroo Station/Longford Cres (Coolaroo),144.926485,2,540
8869,-37.65673,Norval Cres/Longford Cres (Coolaroo),144.928033,2,540
8870,-37.655391,St Marys Coptic Orthodox College/Thorpdale Ave (Coolaroo),144.930859,2,540
8871,-37.65523,Ventnor Cres/Thorpdale Ave (Coolaroo),144.933459,2,540
8872,-37.656095,Karnak Cres/Kyabram St (Coolaroo),144.935,2,540
8873,-37.6583,Flynn Cres/Kyabram St (Coolaroo),144.935879,2,540
8874,-37.660923,Lexton St/Kyabram St (Coolaroo),144.936929,2,540
8875,-37.662847,Guildford Ave/Kyabram St (Coolaroo),144.937681,2,540
8876,-37.665142,Barry Rd/Kyabram St (Coolaroo),144.938037,2,540
8877,-37.665875,Maffra St/Barry Rd (Coolaroo),144.941315,2,"540,532"
9054,-37.665952,King St/Barry Rd (Dallas),144.941052,2,"540,532"
9051,-37.665901,Holy Child PS/Blair St (Dallas),144.933016,2,"540,532"
9052,-37.665111,Blair St/Barry Rd (Dallas),144.933174,2,532
9055,-37.666198,391 Barry Rd (Dallas),144.943789,2,"540,532"
40966,-37.643613,Pascoe Vale Rd/Reservoir Dr (Roxburgh Park),144.929826,2,"901,542"
9755,-37.664792,Emerald St/Barry Rd (Dallas),144.931437,2,540
9756,-37.664204,Barry Rd/Longford Cres (Coolaroo),144.929277,2,540
9757,-37.66184,Etna Ct/Longford Cres (Coolaroo),144.92754,2,540
